
Parameters:
ALLOW_SOFT_PLACEMENT=True
BATCH_SIZE=64
CHECKPOINT_EVERY=100
DEV_SAMPLE_PERCENTAGE=0.1
DROPOUT_KEEP_PROB=0.5
EMBEDDING_DIM=128
EVALUATE_EVERY=100
FILTER_SIZES=3,4,5
2016-11-12T19:06:58.887634: step 67, loss 1.39081, acc 0.546875
2016-11-12T19:06:58.942852: step 68, loss 1.27687, acc 0.578125
2016-11-12T19:06:59.000663: step 69, loss 1.38237, acc 0.5
2016-11-12T19:06:59.058241: step 70, loss 1.42775, acc 0.5
2016-11-12T19:06:59.098057: step 71, loss 1.65012, acc 0.55
2016-11-12T19:06:59.155809: step 72, loss 1.32201, acc 0.5
2016-11-12T19:06:59.211761: step 73, loss 1.40373, acc 0.46875
2016-11-12T19:06:59.268439: step 74, loss 1.0342, acc 0.640625
2016-11-12T19:06:59.326863: step 75, loss 0.916682, acc 0.625
2016-11-12T19:06:59.382320: step 76, loss 1.23218, acc 0.53125
2016-11-12T19:06:59.438821: step 77, loss 1.27166, acc 0.5625
2016-11-12T19:06:59.495402: step 78, loss 1.22491, acc 0.5625
2016-11-12T19:06:59.552794: step 79, loss 1.50808, acc 0.578125
2016-11-12T19:06:59.612505: step 80, loss 1.13252, acc 0.5625
2016-11-12T19:06:59.668361: step 81, loss 1.24621, acc 0.609375
2016-11-12T19:06:59.725950: step 82, loss 1.21085, acc 0.53125
2016-11-12T19:06:59.783213: step 83, loss 1.31929, acc 0.484375
2016-11-12T19:06:59.840395: step 84, loss 1.43084, acc 0.5625
2016-11-12T19:06:59.897536: step 85, loss 1.23813, acc 0.546875
2016-11-12T19:06:59.954326: step 86, loss 1.11827, acc 0.625
2016-11-12T19:07:00.014052: step 87, loss 1.42397, acc 0.484375
2016-11-12T19:07:00.071496: step 88, loss 1.21409, acc 0.546875
2016-11-12T19:07:00.128411: step 89, loss 1.10422, acc 0.59375
2016-11-12T19:07:00.186214: step 90, loss 1.3764, acc 0.515625
2016-11-12T19:07:00.244293: step 91, loss 1.4921, acc 0.53125
2016-11-12T19:07:00.300735: step 92, loss 1.23189, acc 0.484375
2016-11-12T19:07:00.360176: step 93, loss 1.08749, acc 0.578125
2016-11-12T19:07:00.417632: step 94, loss 0.9834, acc 0.65625
2016-11-12T19:07:00.473807: step 95, loss 1.24408, acc 0.578125
2016-11-12T19:07:00.532951: step 96, loss 1.22629, acc 0.640625
2016-11-12T19:07:00.589478: step 97, loss 1.14891, acc 0.609375
2016-11-12T19:07:00.646644: step 98, loss 1.23582, acc 0.5625
2016-11-12T19:07:00.704256: step 99, loss 1.11161, acc 0.578125
2016-11-12T19:07:00.762089: step 100, loss 1.37884, acc 0.578125

Evaluation:
2016-11-12T19:07:00.839328: step 100, loss 0.816751, acc 0.526

Saved model checkpoint to /home/markyan7020/ADL2016/hw2/cnn-text-classification-tf/runs/1478948814/checkpoints/model-100

2016-11-12T19:07:01.346603: step 101, loss 0.948144, acc 0.640625
2016-11-12T19:07:01.404792: step 102, loss 0.991361, acc 0.546875
2016-11-12T19:07:01.460981: step 103, loss 1.34404, acc 0.5
2016-11-12T19:07:01.518434: step 104, loss 1.01672, acc 0.640625
2016-11-12T19:07:01.573576: step 105, loss 1.33192, acc 0.578125
2016-11-12T19:07:01.629773: step 106, loss 1.29571, acc 0.53125
2016-11-12T19:07:01.684522: step 107, loss 1.26794, acc 0.625
2016-11-12T19:07:01.740844: step 108, loss 1.02475, acc 0.703125
2016-11-12T19:07:01.796206: step 109, loss 1.00224, acc 0.640625
2016-11-12T19:07:01.852815: step 110, loss 1.24944, acc 0.5625
2016-11-12T19:07:01.909464: step 111, loss 1.17991, acc 0.546875
2016-11-12T19:07:01.965129: step 112, loss 1.11475, acc 0.640625
2016-11-12T19:07:02.023343: step 113, loss 1.04339, acc 0.59375
2016-11-12T19:07:02.081613: step 114, loss 1.13349, acc 0.59375
2016-11-12T19:07:02.137128: step 115, loss 0.988034, acc 0.65625
2016-11-12T19:07:02.196898: step 116, loss 1.04396, acc 0.640625
2016-11-12T19:07:02.258644: step 117, loss 1.20359, acc 0.5625
2016-11-12T19:07:02.314713: step 118, loss 1.06752, acc 0.578125
2016-11-12T19:07:02.371444: step 119, loss 0.706967, acc 0.703125
2016-11-12T19:07:02.427742: step 120, loss 1.01704, acc 0.5625
2016-11-12T19:07:02.484054: step 121, loss 1.18383, acc 0.609375
2016-11-12T19:07:02.540597: step 122, loss 1.81319, acc 0.4375
2016-11-12T19:07:02.596422: step 123, loss 1.22711, acc 0.578125
2016-11-12T19:07:02.653583: step 124, loss 1.18071, acc 0.546875
2016-11-12T19:07:02.709177: step 125, loss 1.111, acc 0.59375
2016-11-12T19:07:02.765604: step 126, loss 1.25453, acc 0.515625
2016-11-12T19:07:02.823097: step 127, loss 1.00541, acc 0.609375
2016-11-12T19:07:02.880884: step 128, loss 1.26541, acc 0.484375
2016-11-12T19:07:02.938005: step 129, loss 0.841166, acc 0.65625
2016-11-12T19:07:02.996831: step 130, loss 0.729457, acc 0.65625
2016-11-12T19:07:03.053607: step 131, loss 1.47937, acc 0.53125
2016-11-12T19:07:03.110961: step 132, loss 1.56028, acc 0.546875
2016-11-12T19:07:03.172150: step 133, loss 1.52861, acc 0.484375
2016-11-12T19:07:03.229262: step 134, loss 1.34865, acc 0.484375
2016-11-12T19:07:03.284882: step 135, loss 1.07621, acc 0.515625
2016-11-12T19:07:03.340521: step 136, loss 1.0737, acc 0.59375
2016-11-12T19:07:03.396610: step 137, loss 1.04166, acc 0.625
2016-11-12T19:07:03.452066: step 138, loss 1.16262, acc 0.578125
2016-11-12T19:07:03.509468: step 139, loss 1.32608, acc 0.546875
2016-11-12T19:07:03.565719: step 140, loss 1.02325, acc 0.59375
2016-11-12T19:07:03.621651: step 141, loss 1.26781, acc 0.453125
2016-11-12T19:07:03.658804: step 142, loss 1.90177, acc 0.45
2016-11-12T19:07:03.716449: step 143, loss 1.15612, acc 0.5625
2016-11-12T19:07:03.774004: step 144, loss 1.14239, acc 0.59375
2016-11-12T19:07:03.831528: step 145, loss 0.884959, acc 0.609375
2016-11-12T19:07:03.889007: step 146, loss 0.984279, acc 0.609375
2016-11-12T19:07:03.946096: step 147, loss 0.806498, acc 0.65625
2016-11-12T19:07:04.002158: step 148, loss 0.841947, acc 0.765625
2016-11-12T19:07:04.058348: step 149, loss 1.01268, acc 0.53125
2016-11-12T19:07:04.117276: step 150, loss 0.683979, acc 0.734375
2016-11-12T19:07:04.176945: step 151, loss 0.971333, acc 0.625
2016-11-12T19:07:04.233379: step 152, loss 0.909975, acc 0.609375
2016-11-12T19:07:04.290000: step 153, loss 0.971441, acc 0.6875
2016-11-12T19:07:04.345213: step 154, loss 0.672515, acc 0.765625
2016-11-12T19:07:04.401858: step 155, loss 0.859472, acc 0.71875
2016-11-12T19:07:04.461011: step 156, loss 0.756546, acc 0.765625
2016-11-12T19:07:04.517157: step 157, loss 0.962527, acc 0.609375
2016-11-12T19:07:04.573753: step 158, loss 1.00428, acc 0.609375
2016-11-12T19:07:04.629357: step 159, loss 0.71577, acc 0.65625
2016-11-12T19:07:04.685361: step 160, loss 1.2548, acc 0.53125
2016-11-12T19:07:04.744415: step 161, loss 0.877736, acc 0.65625
2016-11-12T19:07:04.800448: step 162, loss 1.0084, acc 0.625
2016-11-12T19:07:04.858086: step 163, loss 0.876398, acc 0.59375
2016-11-12T19:07:04.913936: step 164, loss 1.07827, acc 0.59375
2016-11-12T19:07:04.970496: step 165, loss 0.804464, acc 0.609375
2016-11-12T19:07:05.028805: step 166, loss 0.990916, acc 0.578125
2016-11-12T19:07:05.084606: step 167, loss 0.76171, acc 0.671875
2016-11-12T19:07:05.141411: step 168, loss 0.771346, acc 0.65625
2016-11-12T19:07:05.197643: step 169, loss 0.785271, acc 0.703125
2016-11-12T19:07:05.253203: step 170, loss 0.920701, acc 0.625
2016-11-12T19:07:05.309065: step 171, loss 0.766889, acc 0.671875
2016-11-12T19:07:05.365258: step 172, loss 0.797571, acc 0.703125
2016-11-12T19:07:05.421305: step 173, loss 0.639286, acc 0.65625
2016-11-12T19:07:05.478425: step 174, loss 0.895288, acc 0.640625
2016-11-12T19:07:05.537249: step 175, loss 1.13687, acc 0.484375
2016-11-12T19:07:05.593784: step 176, loss 0.926145, acc 0.625
2016-11-12T19:07:05.649674: step 177, loss 1.08157, acc 0.59375
2016-11-12T19:07:05.706319: step 178, loss 0.963642, acc 0.59375
2016-11-12T19:07:05.762337: step 179, loss 1.01215, acc 0.625
2016-11-12T19:07:05.820143: step 180, loss 0.671508, acc 0.65625
2016-11-12T19:07:05.877865: step 181, loss 0.839891, acc 0.625
2016-11-12T19:07:05.934808: step 182, loss 0.800666, acc 0.65625
2016-11-12T19:07:05.993066: step 183, loss 0.581499, acc 0.703125
2016-11-12T19:07:06.048980: step 184, loss 0.713072, acc 0.671875
2016-11-12T19:07:06.105034: step 185, loss 0.764063, acc 0.6875
2016-11-12T19:07:06.161011: step 186, loss 1.15469, acc 0.546875
2016-11-12T19:07:06.217078: step 187, loss 0.649204, acc 0.71875
2016-11-12T19:07:06.274973: step 188, loss 1.16306, acc 0.53125
2016-11-12T19:07:06.331953: step 189, loss 0.950972, acc 0.625
2016-11-12T19:07:06.387775: step 190, loss 0.836916, acc 0.671875
2016-11-12T19:07:06.445273: step 191, loss 0.758169, acc 0.703125
2016-11-12T19:07:06.501137: step 192, loss 1.00759, acc 0.609375
2016-11-12T19:07:06.559339: step 193, loss 1.12092, acc 0.6875
2016-11-12T19:07:06.619410: step 194, loss 0.702676, acc 0.65625
2016-11-12T19:07:06.677086: step 195, loss 0.706213, acc 0.703125
2016-11-12T19:07:06.734751: step 196, loss 0.822687, acc 0.609375
2016-11-12T19:07:06.793423: step 197, loss 0.78947, acc 0.671875
2016-11-12T19:07:06.850796: step 198, loss 1.4077, acc 0.53125
2016-11-12T19:07:06.908710: step 199, loss 0.76706, acc 0.734375
2016-11-12T19:07:06.966087: step 200, loss 1.00339, acc 0.53125

Evaluation:
2016-11-12T19:07:07.038336: step 200, loss 0.758734, acc 0.564

Saved model checkpoint to /home/markyan7020/ADL2016/hw2/cnn-text-classification-tf/runs/1478948814/checkpoints/model-200

2016-11-12T19:07:07.539091: step 201, loss 0.766827, acc 0.65625
2016-11-12T19:07:07.596710: step 202, loss 0.712648, acc 0.65625
2016-11-12T19:07:07.653547: step 203, loss 0.459106, acc 0.796875
2016-11-12T19:07:07.713211: step 204, loss 1.06072, acc 0.5625
2016-11-12T19:07:07.769553: step 205, loss 0.618102, acc 0.734375
2016-11-12T19:07:07.825964: step 206, loss 0.510765, acc 0.703125
2016-11-12T19:07:07.885126: step 207, loss 0.63767, acc 0.640625
2016-11-12T19:07:07.942059: step 208, loss 0.802143, acc 0.65625
2016-11-12T19:07:07.997989: step 209, loss 1.04873, acc 0.625
2016-11-12T19:07:08.053722: step 210, loss 0.727273, acc 0.640625
2016-11-12T19:07:08.110022: step 211, loss 0.948907, acc 0.640625
2016-11-12T19:07:08.167474: step 212, loss 0.713398, acc 0.6875
2016-11-12T19:07:08.204765: step 213, loss 0.410834, acc 0.8
2016-11-12T19:07:08.261248: step 214, loss 0.727947, acc 0.71875
2016-11-12T19:07:08.317373: step 215, loss 0.646668, acc 0.6875
2016-11-12T19:07:08.375223: step 216, loss 0.784187, acc 0.734375
2016-11-12T19:07:08.432571: step 217, loss 0.685125, acc 0.6875
2016-11-12T19:07:08.489673: step 218, loss 0.586842, acc 0.765625
2016-11-12T19:07:08.548502: step 219, loss 0.652349, acc 0.6875
2016-11-12T19:07:08.604369: step 220, loss 0.813796, acc 0.734375
2016-11-12T19:07:08.660361: step 221, loss 0.814685, acc 0.65625
2016-11-12T19:07:08.719263: step 222, loss 0.724568, acc 0.671875
2016-11-12T19:07:08.775273: step 223, loss 0.618763, acc 0.71875
2016-11-12T19:07:08.833370: step 224, loss 0.895712, acc 0.59375
2016-11-12T19:07:08.892459: step 225, loss 0.764, acc 0.671875
2016-11-12T19:07:08.949308: step 226, loss 0.696395, acc 0.65625
2016-11-12T19:07:09.004920: step 227, loss 0.683945, acc 0.703125
2016-11-12T19:07:09.062194: step 228, loss 0.860979, acc 0.703125
2016-11-12T19:07:09.117604: step 229, loss 0.54432, acc 0.734375
2016-11-12T19:07:09.173135: step 230, loss 0.68114, acc 0.734375
2016-11-12T19:07:09.229332: step 231, loss 0.747031, acc 0.6875
2016-11-12T19:07:09.285585: step 232, loss 0.650385, acc 0.6875
2016-11-12T19:07:09.341126: step 233, loss 0.731412, acc 0.6875
2016-11-12T19:07:09.397223: step 234, loss 0.685492, acc 0.671875
2016-11-12T19:07:09.453965: step 235, loss 0.629298, acc 0.71875
2016-11-12T19:07:09.512967: step 236, loss 0.718085, acc 0.65625
2016-11-12T19:07:09.573490: step 237, loss 0.833946, acc 0.640625
2016-11-12T19:07:09.630937: step 238, loss 0.621055, acc 0.75
2016-11-12T19:07:09.687927: step 239, loss 0.887387, acc 0.75
2016-11-12T19:07:09.744306: step 240, loss 0.656572, acc 0.671875
2016-11-12T19:07:09.799689: step 241, loss 0.522902, acc 0.78125
2016-11-12T19:07:09.855620: step 242, loss 0.758719, acc 0.65625
2016-11-12T19:07:09.912265: step 243, loss 0.678269, acc 0.6875
2016-11-12T19:07:09.969198: step 244, loss 0.615588, acc 0.703125
2016-11-12T19:07:10.028814: step 245, loss 0.620453, acc 0.640625
2016-11-12T19:07:10.084648: step 246, loss 0.779625, acc 0.609375
2016-11-12T19:07:10.140806: step 247, loss 0.644981, acc 0.6875
2016-11-12T19:07:10.197729: step 248, loss 0.643971, acc 0.6875
2016-11-12T19:07:10.255662: step 249, loss 0.57655, acc 0.75
2016-11-12T19:07:10.311624: step 250, loss 0.579725, acc 0.734375
2016-11-12T19:07:10.367280: step 251, loss 0.604275, acc 0.6875
2016-11-12T19:07:10.425306: step 252, loss 0.693807, acc 0.640625
2016-11-12T19:07:10.481057: step 253, loss 0.847375, acc 0.59375
2016-11-12T19:07:10.537388: step 254, loss 0.710213, acc 0.625
2016-11-12T19:07:10.593159: step 255, loss 0.534754, acc 0.703125
2016-11-12T19:07:10.650047: step 256, loss 0.565292, acc 0.734375
2016-11-12T19:07:10.705573: step 257, loss 0.798473, acc 0.671875
2016-11-12T19:07:10.764167: step 258, loss 0.702267, acc 0.640625
2016-11-12T19:07:10.820856: step 259, loss 0.634752, acc 0.640625
2016-11-12T19:07:10.876884: step 260, loss 0.537045, acc 0.75
2016-11-12T19:07:10.932655: step 261, loss 0.662356, acc 0.703125
2016-11-12T19:07:10.988174: step 262, loss 0.626078, acc 0.703125
2016-11-12T19:07:11.045266: step 263, loss 0.68339, acc 0.703125
2016-11-12T19:07:11.101644: step 264, loss 0.605064, acc 0.71875
2016-11-12T19:07:11.156520: step 265, loss 0.512994, acc 0.765625
2016-11-12T19:07:11.213152: step 266, loss 0.726599, acc 0.6875
2016-11-12T19:07:11.269126: step 267, loss 0.426878, acc 0.8125
2016-11-12T19:07:11.325303: step 268, loss 0.853877, acc 0.671875
2016-11-12T19:07:11.380938: step 269, loss 0.533409, acc 0.78125
2016-11-12T19:07:11.436551: step 270, loss 0.724386, acc 0.640625
2016-11-12T19:07:11.493314: step 271, loss 0.792006, acc 0.640625
2016-11-12T19:07:11.549073: step 272, loss 0.906648, acc 0.609375
2016-11-12T19:07:11.605097: step 273, loss 0.537372, acc 0.75
2016-11-12T19:07:11.661799: step 274, loss 0.833805, acc 0.671875
2016-11-12T19:07:11.721459: step 275, loss 0.826269, acc 0.65625
2016-11-12T19:07:11.778792: step 276, loss 0.775522, acc 0.6875
2016-11-12T19:07:11.836073: step 277, loss 0.750053, acc 0.671875
2016-11-12T19:07:11.892649: step 278, loss 0.803894, acc 0.53125
2016-11-12T19:07:11.948040: step 279, loss 0.575798, acc 0.703125
2016-11-12T19:07:12.004228: step 280, loss 0.66212, acc 0.640625
2016-11-12T19:07:12.060784: step 281, loss 0.86635, acc 0.640625
2016-11-12T19:07:12.118108: step 282, loss 0.677597, acc 0.6875
2016-11-12T19:07:12.174728: step 283, loss 0.654879, acc 0.671875
2016-11-12T19:07:12.212872: step 284, loss 0.465617, acc 0.7
2016-11-12T19:07:12.270167: step 285, loss 0.585012, acc 0.71875
2016-11-12T19:07:12.325901: step 286, loss 0.573879, acc 0.796875
2016-11-12T19:07:12.381267: step 287, loss 0.447875, acc 0.78125
2016-11-12T19:07:12.436186: step 288, loss 0.490682, acc 0.765625
2016-11-12T19:07:12.491818: step 289, loss 0.687208, acc 0.6875
2016-11-12T19:07:12.549467: step 290, loss 0.675439, acc 0.671875
2016-11-12T19:07:12.605292: step 291, loss 0.727082, acc 0.59375
2016-11-12T19:07:12.660313: step 292, loss 0.581775, acc 0.703125
2016-11-12T19:07:12.716554: step 293, loss 0.47591, acc 0.78125
2016-11-12T19:07:12.772553: step 294, loss 0.716505, acc 0.671875
2016-11-12T19:07:12.829611: step 295, loss 0.69545, acc 0.734375
2016-11-12T19:07:12.884623: step 296, loss 0.818201, acc 0.640625
2016-11-12T19:07:12.939751: step 297, loss 0.621447, acc 0.703125
2016-11-12T19:07:12.997368: step 298, loss 0.466961, acc 0.75
2016-11-12T19:07:13.052424: step 299, loss 0.574319, acc 0.734375
2016-11-12T19:07:13.107725: step 300, loss 0.629293, acc 0.671875

Evaluation:
2016-11-12T19:07:13.179213: step 300, loss 0.748723, acc 0.54

Saved model checkpoint to /home/markyan7020/ADL2016/hw2/cnn-text-classification-tf/runs/1478948814/checkpoints/model-300

2016-11-12T19:07:13.680489: step 301, loss 0.449395, acc 0.71875
2016-11-12T19:07:13.739738: step 302, loss 0.766656, acc 0.625
2016-11-12T19:07:13.794755: step 303, loss 0.516575, acc 0.75
2016-11-12T19:07:13.850117: step 304, loss 0.547186, acc 0.78125
2016-11-12T19:07:13.904853: step 305, loss 0.727744, acc 0.609375
2016-11-12T19:07:13.961729: step 306, loss 0.546153, acc 0.75
2016-11-12T19:07:14.017056: step 307, loss 0.759983, acc 0.6875
2016-11-12T19:07:14.072163: step 308, loss 0.647057, acc 0.671875
2016-11-12T19:07:14.127934: step 309, loss 0.594479, acc 0.703125
2016-11-12T19:07:14.185021: step 310, loss 0.637029, acc 0.703125
2016-11-12T19:07:14.241107: step 311, loss 0.7151, acc 0.71875
2016-11-12T19:07:14.300473: step 312, loss 0.719223, acc 0.640625
2016-11-12T19:07:14.356456: step 313, loss 0.631643, acc 0.734375
2016-11-12T19:07:14.412981: step 314, loss 0.760798, acc 0.671875
2016-11-12T19:07:14.468531: step 315, loss 0.490499, acc 0.796875
2016-11-12T19:07:14.529359: step 316, loss 0.470426, acc 0.78125
2016-11-12T19:07:14.585235: step 317, loss 0.527629, acc 0.765625
2016-11-12T19:07:14.641399: step 318, loss 0.592593, acc 0.703125
2016-11-12T19:07:14.697575: step 319, loss 0.515522, acc 0.75
2016-11-12T19:07:14.753391: step 320, loss 0.582447, acc 0.71875
2016-11-12T19:07:14.810918: step 321, loss 0.44664, acc 0.765625
2016-11-12T19:07:14.868216: step 322, loss 0.75732, acc 0.65625
2016-11-12T19:07:14.925173: step 323, loss 0.603898, acc 0.734375
2016-11-12T19:07:14.981345: step 324, loss 0.51995, acc 0.78125
2016-11-12T19:07:15.037612: step 325, loss 0.709421, acc 0.65625
2016-11-12T19:07:15.093771: step 326, loss 0.529474, acc 0.796875
2016-11-12T19:07:15.152489: step 327, loss 0.63047, acc 0.6875
2016-11-12T19:07:15.208194: step 328, loss 0.740694, acc 0.609375
2016-11-12T19:07:15.263573: step 329, loss 0.731461, acc 0.671875
2016-11-12T19:07:15.318876: step 330, loss 0.541623, acc 0.765625
2016-11-12T19:07:15.375817: step 331, loss 0.602942, acc 0.671875
2016-11-12T19:07:15.431368: step 332, loss 0.743492, acc 0.6875
2016-11-12T19:07:15.489269: step 333, loss 0.723164, acc 0.671875
2016-11-12T19:07:15.544466: step 334, loss 0.751839, acc 0.640625
2016-11-12T19:07:15.600969: step 335, loss 0.615982, acc 0.71875
2016-11-12T19:07:15.656098: step 336, loss 0.746197, acc 0.71875
2016-11-12T19:07:15.711258: step 337, loss 0.690388, acc 0.625
2016-11-12T19:07:15.768127: step 338, loss 0.667407, acc 0.6875
2016-11-12T19:07:15.825014: step 339, loss 0.810685, acc 0.671875
2016-11-12T19:07:15.881370: step 340, loss 0.665237, acc 0.671875
2016-11-12T19:07:15.936959: step 341, loss 0.664089, acc 0.71875
2016-11-12T19:07:15.992247: step 342, loss 0.886012, acc 0.5625
2016-11-12T19:07:16.048278: step 343, loss 0.624735, acc 0.671875
2016-11-12T19:07:16.104713: step 344, loss 0.488525, acc 0.75
2016-11-12T19:07:16.160389: step 345, loss 0.64452, acc 0.6875
2016-11-12T19:07:16.216177: step 346, loss 0.686531, acc 0.65625
2016-11-12T19:07:16.272192: step 347, loss 0.630165, acc 0.734375
2016-11-12T19:07:16.329135: step 348, loss 0.540102, acc 0.796875
2016-11-12T19:07:16.385382: step 349, loss 0.585004, acc 0.734375
2016-11-12T19:07:16.442382: step 350, loss 0.581227, acc 0.71875
2016-11-12T19:07:16.497761: step 351, loss 0.741264, acc 0.671875
2016-11-12T19:07:16.554432: step 352, loss 0.470683, acc 0.78125
2016-11-12T19:07:16.611859: step 353, loss 0.641216, acc 0.71875
2016-11-12T19:07:16.670008: step 354, loss 0.697631, acc 0.6875
2016-11-12T19:07:16.708184: step 355, loss 0.517488, acc 0.8
2016-11-12T19:07:16.764931: step 356, loss 0.539193, acc 0.75
2016-11-12T19:07:16.821487: step 357, loss 0.523675, acc 0.75
2016-11-12T19:07:16.877829: step 358, loss 0.580109, acc 0.6875
2016-11-12T19:07:16.933272: step 359, loss 0.521184, acc 0.734375
2016-11-12T19:07:16.989005: step 360, loss 0.50039, acc 0.78125
2016-11-12T19:07:17.045051: step 361, loss 0.504109, acc 0.78125
2016-11-12T19:07:17.101275: step 362, loss 0.551718, acc 0.6875
2016-11-12T19:07:17.160078: step 363, loss 0.516097, acc 0.765625
2016-11-12T19:07:17.218116: step 364, loss 0.518927, acc 0.71875
2016-11-12T19:07:17.273483: step 365, loss 0.642421, acc 0.703125
2016-11-12T19:07:17.328711: step 366, loss 0.509944, acc 0.765625
2016-11-12T19:07:17.385338: step 367, loss 0.66099, acc 0.765625
